order_id,order_date,year,month,product_name,category,brand,unit_price,quantity,total_price,discount,discount_range,discount_category,is_discounted,final_price,customer_id,customer_name,region
ORD0266,2022-09-23,2022,September,Produk 70,Pakaian,Indomaret,11645,2,23290,0.13,"(0.0775, 0.15]",Moderate,Yes,20262,C233,Customer 233,Jakarta
ORD0025,2022-01-25,2022,January,Produk 57,Kebutuhan Harian,Indomaret,7079,1,7079,0.28,"(0.22, 0.3]",Very High,Yes,5097,C236,Customer 236,Surabaya
ORD0450,2023-03-26,2023,March,Produk 10,Snack,Indomaret,14524,5,72620,0.13,"(0.0775, 0.15]",Moderate,Yes,63179,C197,Customer 197,Yogyakarta
ORD0281,2022-10-08,2022,October,Produk 40,Snack,Levi's,32696,1,32696,0.16,"(0.15, 0.22]",High,Yes,27465,C081,Customer 81,Yogyakarta
ORD0253,2022-09-10,2022,September,Produk 7,Kebutuhan Harian,Aqua,44282,3,132846,0.24,"(0.22, 0.3]",Very High,Yes,100963,C062,Customer 62,Bandung
ORD0310,2022-11-06,2022,November,Produk 38,Snack,Lifebuoy,21241,5,106205,0.17,"(0.15, 0.22]",High,Yes,88150,C024,Customer 24,Bandung
ORD0289,2022-10-16,2022,October,Produk 85,Pakaian,Indomaret,24846,4,99384,0.29,"(0.22, 0.3]",Very High,Yes,70563,C229,Customer 229,Medan
ORD0164,2022-06-13,2022,June,Produk 61,Pakaian,Aqua,47460,2,94920,0.2,"(0.15, 0.22]",High,Yes,75936,C216,Customer 216,Medan
ORD0095,2022-04-05,2022,April,Produk 84,Kebutuhan Harian,Indomaret,31399,3,94197,0.16,"(0.15, 0.22]",High,Yes,79125,C221,Customer 221,Yogyakarta
ORD0270,2022-09-27,2022,September,Produk 3,Kebutuhan Harian,Aqua,24256,3,72768,0.01,"(-0.001, 0.0775]",Low,Yes,72040,C241,Customer 241,Jakarta
ORD0321,2022-11-17,2022,November,Produk 51,Elektronik,Indomaret,46949,2,93898,0.12,"(0.0775, 0.15]",Moderate,Yes,82630,C124,Customer 124,Medan
ORD0110,2022-04-20,2022,April,Produk 86,Snack,Indomaret,20708,2,41416,0.09,"(0.0775, 0.15]",Moderate,Yes,37689,C215,Customer 215,Yogyakarta
ORD0336,2022-12-02,2022,December,Produk 47,Minuman,Aqua,14916,4,59664,0.22,"(0.15, 0.22]",High,Yes,46538,C199,Customer 199,Yogyakarta
ORD0310,2022-11-06,2022,November,Produk 68,Elektronik,Aqua,43258,3,129774,0.06,"(-0.001, 0.0775]",Low,Yes,121988,C024,Customer 24,Bandung
ORD0238,2022-08-26,2022,August,Produk 92,Elektronik,Samsung,36480,3,109440,0.06,"(-0.001, 0.0775]",Low,Yes,102874,C225,Customer 225,Yogyakarta
ORD0381,2023-01-16,2023,January,Produk 76,Snack,Samsung,17342,1,17342,0.06,"(-0.001, 0.0775]",Low,Yes,16301,C054,Customer 54,Bandung
ORD0436,2023-03-12,2023,March,Produk 38,Snack,Lifebuoy,21241,5,106205,0.04,"(-0.001, 0.0775]",Low,Yes,101957,C109,Customer 109,Surabaya
ORD0387,2023-01-22,2023,January,Produk 36,Elektronik,Levi's,24097,5,120485,0.09,"(0.0775, 0.15]",Moderate,Yes,109641,C113,Customer 113,Jakarta
ORD0483,2023-04-28,2023,April,Produk 41,Kebutuhan Harian,Aqua,9944,1,9944,0.27,"(0.22, 0.3]",Very High,Yes,7259,C215,Customer 215,Surabaya
ORD0425,2023-03-01,2023,March,Produk 69,Elektronik,Levi's,33865,5,169325,0.23,"(0.22, 0.3]",Very High,Yes,130380,C176,Customer 176,Bandung
ORD0390,2023-01-25,2023,January,Produk 13,Snack,Samsung,41980,2,83960,0.22,"(0.15, 0.22]",High,Yes,65489,C166,Customer 166,Surabaya
ORD0025,2022-01-25,2022,January,Produk 87,Snack,Levi's,49039,5,245195,0.24,"(0.22, 0.3]",Very High,Yes,186348,C236,Customer 236,Surabaya
ORD0141,2022-05-21,2022,May,Produk 58,Snack,Indomaret,7717,5,38585,0.08,"(0.0775, 0.15]",Moderate,Yes,35498,C243,Customer 243,Bandung
ORD0117,2022-04-27,2022,April,Produk 50,Pakaian,Levi's,6759,1,6759,0.27,"(0.22, 0.3]",Very High,Yes,4934,C082,Customer 82,Medan
ORD0482,2023-04-27,2023,April,Produk 30,Minuman,Indomaret,10299,4,41196,0.04,"(-0.001, 0.0775]",Low,Yes,39548,C160,Customer 160,Surabaya
ORD0392,2023-01-27,2023,January,Produk 62,Minuman,Aqua,29861,5,149305,0.1,"(0.0775, 0.15]",Moderate,Yes,134374,C084,Customer 84,Jakarta
ORD0405,2023-02-09,2023,February,Produk 25,Kebutuhan Harian,Aqua,11783,5,58915,0.18,"(0.15, 0.22]",High,Yes,48310,C163,Customer 163,Bandung
ORD0482,2023-04-27,2023,April,Produk 27,Pakaian,Aqua,9971,4,39884,0.03,"(-0.001, 0.0775]",Low,Yes,38687,C160,Customer 160,Surabaya
ORD0452,2023-03-28,2023,March,Produk 51,Elektronik,Indomaret,46949,1,46949,0.22,"(0.15, 0.22]",High,Yes,36620,C048,Customer 48,Jakarta
ORD0025,2022-01-25,2022,January,Produk 78,Pakaian,Samsung,18087,4,72348,0.12,"(0.0775, 0.15]",Moderate,Yes,63666,C236,Customer 236,Surabaya
ORD0079,2022-03-20,2022,March,Produk 57,Kebutuhan Harian,Indomaret,7079,1,7079,0.24,"(0.22, 0.3]",Very High,Yes,5380,C172,Customer 172,Yogyakarta
ORD0068,2022-03-09,2022,March,Produk 47,Minuman,Aqua,14916,2,29832,0.15,"(0.0775, 0.15]",Moderate,Yes,25357,C242,Customer 242,Jakarta
ORD0173,2022-06-22,2022,June,Produk 100,Kebutuhan Harian,Levi's,18575,1,18575,0.05,"(-0.001, 0.0775]",Low,Yes,17646,C227,Customer 227,Jakarta
ORD0444,2023-03-20,2023,March,Produk 39,Minuman,Levi's,43356,2,86712,0.22,"(0.15, 0.22]",High,Yes,67635,C030,Customer 30,Surabaya
ORD0012,2022-01-12,2022,January,Produk 16,Kebutuhan Harian,Aqua,45738,2,91476,0.08,"(0.0775, 0.15]",Moderate,Yes,84158,C215,Customer 215,Bandung
ORD0288,2022-10-15,2022,October,Produk 22,Minuman,Lifebuoy,13070,1,13070,0.15,"(0.0775, 0.15]",Moderate,Yes,11110,C087,Customer 87,Surabaya
ORD0128,2022-05-08,2022,May,Produk 85,Pakaian,Indomaret,24846,3,74538,0.02,"(-0.001, 0.0775]",Low,Yes,73047,C015,Customer 15,Medan
ORD0096,2022-04-06,2022,April,Produk 54,Snack,Levi's,29442,1,29442,0.19,"(0.15, 0.22]",High,Yes,23848,C191,Customer 191,Medan
ORD0092,2022-04-02,2022,April,Produk 21,Minuman,Lifebuoy,13577,5,67885,0.2,"(0.15, 0.22]",High,Yes,54308,C106,Customer 106,Medan
ORD0141,2022-05-21,2022,May,Produk 72,Snack,Samsung,31737,5,158685,0.11,"(0.0775, 0.15]",Moderate,Yes,141230,C243,Customer 243,Bandung
ORD0031,2022-01-31,2022,January,Produk 16,Kebutuhan Harian,Aqua,45738,3,137214,0.29,"(0.22, 0.3]",Very High,Yes,97422,C021,Customer 21,Bandung
ORD0334,2022-11-30,2022,November,Produk 59,Kebutuhan Harian,Levi's,32952,2,65904,0.26,"(0.22, 0.3]",Very High,Yes,48769,C148,Customer 148,Bandung
ORD0020,2022-01-20,2022,January,Produk 31,Kebutuhan Harian,Levi's,24956,3,74868,0.21,"(0.15, 0.22]",High,Yes,59146,C131,Customer 131,Medan
ORD0146,2022-05-26,2022,May,Produk 42,Minuman,Lifebuoy,24816,5,124080,0.21,"(0.15, 0.22]",High,Yes,98023,C033,Customer 33,Bandung
ORD0477,2023-04-22,2023,April,Produk 74,Pakaian,Aqua,43565,3,130695,0.08,"(0.0775, 0.15]",Moderate,Yes,120239,C188,Customer 188,Medan
ORD0316,2022-11-12,2022,November,Produk 32,Minuman,Lifebuoy,27359,1,27359,0.2,"(0.15, 0.22]",High,Yes,21887,C139,Customer 139,Surabaya
ORD0447,2023-03-23,2023,March,Produk 59,Kebutuhan Harian,Levi's,32952,3,98856,0.06,"(-0.001, 0.0775]",Low,Yes,92925,C111,Customer 111,Bandung
ORD0390,2023-01-25,2023,January,Produk 34,Pakaian,Aqua,33734,2,67468,0.04,"(-0.001, 0.0775]",Low,Yes,64769,C166,Customer 166,Surabaya
ORD0160,2022-06-09,2022,June,Produk 9,Elektronik,Samsung,16694,1,16694,0.3,"(0.22, 0.3]",Very High,Yes,11686,C048,Customer 48,Jakarta
ORD0349,2022-12-15,2022,December,Produk 81,Kebutuhan Harian,Indomaret,15093,4,60372,0.19,"(0.15, 0.22]",High,Yes,48901,C217,Customer 217,Yogyakarta
ORD0043,2022-02-12,2022,February,Produk 11,Elektronik,Lifebuoy,36880,5,184400,0.13,"(0.0775, 0.15]",Moderate,Yes,160428,C188,Customer 188,Medan
ORD0254,2022-09-11,2022,September,Produk 96,Kebutuhan Harian,Lifebuoy,44986,5,224930,0.09,"(0.0775, 0.15]",Moderate,Yes,204686,C165,Customer 165,Bandung
ORD0130,2022-05-10,2022,May,Produk 10,Snack,Indomaret,14524,3,43572,0.18,"(0.15, 0.22]",High,Yes,35729,C065,Customer 65,Jakarta
ORD0060,2022-03-01,2022,March,Produk 86,Snack,Indomaret,20708,1,20708,0.01,"(-0.001, 0.0775]",Low,Yes,20501,C021,Customer 21,Bandung
ORD0151,2022-05-31,2022,May,Produk 17,Pakaian,Levi's,30150,4,120600,0.03,"(-0.001, 0.0775]",Low,Yes,116982,C250,Customer 250,Jakarta
ORD0467,2023-04-12,2023,April,Produk 68,Elektronik,Aqua,43258,1,43258,0.01,"(-0.001, 0.0775]",Low,Yes,42825,C124,Customer 124,Yogyakarta
ORD0287,2022-10-14,2022,October,Produk 48,Pakaian,Samsung,25806,5,129030,0.15,"(0.0775, 0.15]",Moderate,Yes,109676,C054,Customer 54,Surabaya
ORD0499,2023-05-14,2023,May,Produk 52,Snack,Levi's,31838,1,31838,0.18,"(0.15, 0.22]",High,Yes,26107,C175,Customer 175,Jakarta
ORD0005,2022-01-05,2022,January,Produk 25,Kebutuhan Harian,Aqua,11783,4,47132,0.02,"(-0.001, 0.0775]",Low,Yes,46189,C107,Customer 107,Bandung
ORD0467,2023-04-12,2023,April,Produk 21,Minuman,Lifebuoy,13577,3,40731,0.22,"(0.15, 0.22]",High,Yes,31770,C124,Customer 124,Yogyakarta
ORD0418,2023-02-22,2023,February,Produk 65,Minuman,Indomaret,28570,2,57140,0.07,"(-0.001, 0.0775]",Low,Yes,53140,C128,Customer 128,Bandung
ORD0266,2022-09-23,2022,September,Produk 63,Snack,Aqua,12311,1,12311,0.21,"(0.15, 0.22]",High,Yes,9726,C233,Customer 233,Jakarta
ORD0345,2022-12-11,2022,December,Produk 89,Pakaian,Samsung,35678,2,71356,0.29,"(0.22, 0.3]",Very High,Yes,50663,C129,Customer 129,Jakarta
ORD0130,2022-05-10,2022,May,Produk 51,Elektronik,Indomaret,46949,5,234745,0.21,"(0.15, 0.22]",High,Yes,185449,C065,Customer 65,Jakarta
ORD0382,2023-01-17,2023,January,Produk 36,Elektronik,Levi's,24097,3,72291,0.26,"(0.22, 0.3]",Very High,Yes,53495,C120,Customer 120,Bandung
ORD0267,2022-09-24,2022,September,Produk 81,Kebutuhan Harian,Indomaret,15093,3,45279,0.28,"(0.22, 0.3]",Very High,Yes,32601,C180,Customer 180,Surabaya
ORD0178,2022-06-27,2022,June,Produk 88,Elektronik,Levi's,15998,1,15998,0.15,"(0.0775, 0.15]",Moderate,Yes,13598,C001,Customer 1,Jakarta
ORD0253,2022-09-10,2022,September,Produk 66,Minuman,Samsung,23449,3,70347,0.21,"(0.15, 0.22]",High,Yes,55574,C062,Customer 62,Bandung
ORD0415,2023-02-19,2023,February,Produk 15,Elektronik,Samsung,18224,1,18224,0.26,"(0.22, 0.3]",Very High,Yes,13486,C048,Customer 48,Medan
ORD0056,2022-02-25,2022,February,Produk 96,Kebutuhan Harian,Lifebuoy,44986,1,44986,0.11,"(0.0775, 0.15]",Moderate,Yes,40038,C131,Customer 131,Surabaya
ORD0463,2023-04-08,2023,April,Produk 39,Minuman,Levi's,43356,2,86712,0.08,"(0.0775, 0.15]",Moderate,Yes,79775,C046,Customer 46,Bandung
ORD0457,2023-04-02,2023,April,Produk 70,Pakaian,Indomaret,11645,3,34935,0.28,"(0.22, 0.3]",Very High,Yes,25153,C049,Customer 49,Bandung
ORD0471,2023-04-16,2023,April,Produk 1,Pakaian,Levi's,41185,1,41185,0.22,"(0.15, 0.22]",High,Yes,32124,C093,Customer 93,Jakarta
ORD0083,2022-03-24,2022,March,Produk 23,Pakaian,Samsung,13666,2,27332,0.07,"(-0.001, 0.0775]",Low,Yes,25419,C206,Customer 206,Surabaya
ORD0393,2023-01-28,2023,January,Produk 39,Minuman,Levi's,43356,4,173424,0.13,"(0.0775, 0.15]",Moderate,Yes,150879,C227,Customer 227,Yogyakarta
ORD0099,2022-04-09,2022,April,Produk 57,Kebutuhan Harian,Indomaret,7079,2,14158,0.24,"(0.22, 0.3]",Very High,Yes,10760,C044,Customer 44,Bandung
ORD0149,2022-05-29,2022,May,Produk 81,Kebutuhan Harian,Indomaret,15093,2,30186,0.16,"(0.15, 0.22]",High,Yes,25356,C234,Customer 234,Bandung
ORD0329,2022-11-25,2022,November,Produk 34,Pakaian,Aqua,33734,1,33734,0.19,"(0.15, 0.22]",High,Yes,27325,C164,Customer 164,Surabaya
ORD0156,2022-06-05,2022,June,Produk 41,Kebutuhan Harian,Aqua,9944,5,49720,0.23,"(0.22, 0.3]",Very High,Yes,38284,C072,Customer 72,Yogyakarta
ORD0190,2022-07-09,2022,July,Produk 93,Snack,Lifebuoy,24694,5,123470,0.19,"(0.15, 0.22]",High,Yes,100011,C124,Customer 124,Medan
ORD0494,2023-05-09,2023,May,Produk 73,Elektronik,Samsung,16485,5,82425,0.16,"(0.15, 0.22]",High,Yes,69237,C104,Customer 104,Bandung
ORD0371,2023-01-06,2023,January,Produk 13,Snack,Samsung,41980,2,83960,0.22,"(0.15, 0.22]",High,Yes,65489,C247,Customer 247,Jakarta
ORD0263,2022-09-20,2022,September,Produk 70,Pakaian,Indomaret,11645,1,11645,0.22,"(0.15, 0.22]",High,Yes,9083,C160,Customer 160,Medan
ORD0080,2022-03-21,2022,March,Produk 6,Minuman,Levi's,42430,3,127290,0.19,"(0.15, 0.22]",High,Yes,103105,C008,Customer 8,Surabaya
ORD0400,2023-02-04,2023,February,Produk 84,Kebutuhan Harian,Indomaret,31399,2,62798,0.11,"(0.0775, 0.15]",Moderate,Yes,55890,C128,Customer 128,Bandung
ORD0252,2022-09-09,2022,September,Produk 52,Snack,Levi's,31838,2,63676,0.12,"(0.0775, 0.15]",Moderate,Yes,56035,C137,Customer 137,Surabaya
ORD0097,2022-04-07,2022,April,Produk 3,Kebutuhan Harian,Aqua,24256,1,24256,0.29,"(0.22, 0.3]",Very High,Yes,17222,C146,Customer 146,Jakarta
ORD0260,2022-09-17,2022,September,Produk 81,Kebutuhan Harian,Indomaret,15093,4,60372,0.03,"(-0.001, 0.0775]",Low,Yes,58561,C207,Customer 207,Medan
ORD0260,2022-09-17,2022,September,Produk 63,Snack,Aqua,12311,2,24622,0.08,"(0.0775, 0.15]",Moderate,Yes,22652,C207,Customer 207,Medan
ORD0103,2022-04-13,2022,April,Produk 49,Snack,Lifebuoy,14984,4,59936,0.15,"(0.0775, 0.15]",Moderate,Yes,50946,C228,Customer 228,Bandung
ORD0040,2022-02-09,2022,February,Produk 76,Snack,Samsung,17342,4,69368,0.25,"(0.22, 0.3]",Very High,Yes,52026,C059,Customer 59,Yogyakarta
ORD0273,2022-09-30,2022,September,Produk 47,Minuman,Aqua,14916,5,74580,0.05,"(-0.001, 0.0775]",Low,Yes,70851,C012,Customer 12,Jakarta
ORD0101,2022-04-11,2022,April,Produk 55,Kebutuhan Harian,Levi's,38719,1,38719,0.08,"(0.0775, 0.15]",Moderate,Yes,35621,C202,Customer 202,Yogyakarta
ORD0359,2022-12-25,2022,December,Produk 64,Pakaian,Indomaret,33071,4,132284,0.02,"(-0.001, 0.0775]",Low,Yes,129638,C112,Customer 112,Yogyakarta
ORD0380,2023-01-15,2023,January,Produk 65,Minuman,Indomaret,28570,1,28570,0.21,"(0.15, 0.22]",High,Yes,22570,C152,Customer 152,Bandung
ORD0308,2022-11-04,2022,November,Produk 81,Kebutuhan Harian,Indomaret,15093,5,75465,0.07,"(-0.001, 0.0775]",Low,Yes,70182,C145,Customer 145,Bandung
ORD0221,2022-08-09,2022,August,Produk 67,Kebutuhan Harian,Aqua,38536,1,38536,0.12,"(0.0775, 0.15]",Moderate,Yes,33912,C245,Customer 245,Bandung
ORD0308,2022-11-04,2022,November,Produk 90,Minuman,Lifebuoy,15682,2,31364,0.13,"(0.0775, 0.15]",Moderate,Yes,27287,C145,Customer 145,Bandung
ORD0420,2023-02-24,2023,February,Produk 15,Elektronik,Samsung,18224,4,72896,0.27,"(0.22, 0.3]",Very High,Yes,53214,C135,Customer 135,Medan
ORD0124,2022-05-04,2022,May,Produk 100,Kebutuhan Harian,Levi's,18575,1,18575,0.12,"(0.0775, 0.15]",Moderate,Yes,16346,C124,Customer 124,Yogyakarta
ORD0422,2023-02-26,2023,February,Produk 32,Minuman,Lifebuoy,27359,3,82077,0.04,"(-0.001, 0.0775]",Low,Yes,78794,C145,Customer 145,Yogyakarta
ORD0231,2022-08-19,2022,August,Produk 96,Kebutuhan Harian,Lifebuoy,44986,1,44986,0.16,"(0.15, 0.22]",High,Yes,37788,C128,Customer 128,Jakarta
ORD0178,2022-06-27,2022,June,Produk 68,Elektronik,Aqua,43258,4,173032,0.29,"(0.22, 0.3]",Very High,Yes,122853,C001,Customer 1,Jakarta
ORD0063,2022-03-04,2022,March,Produk 18,Snack,Lifebuoy,39393,5,196965,0.18,"(0.15, 0.22]",High,Yes,161511,C018,Customer 18,Bandung
ORD0485,2023-04-30,2023,April,Produk 83,Minuman,Indomaret,45411,5,227055,0.3,"(0.22, 0.3]",Very High,Yes,158938,C067,Customer 67,Medan
ORD0116,2022-04-26,2022,April,Produk 43,Kebutuhan Harian,Indomaret,42011,4,168044,0.25,"(0.22, 0.3]",Very High,Yes,126033,C237,Customer 237,Surabaya
ORD0191,2022-07-10,2022,July,Produk 35,Snack,Indomaret,9757,2,19514,0.01,"(-0.001, 0.0775]",Low,Yes,19319,C205,Customer 205,Yogyakarta
ORD0062,2022-03-03,2022,March,Produk 78,Pakaian,Samsung,18087,2,36174,0.2,"(0.15, 0.22]",High,Yes,28939,C167,Customer 167,Yogyakarta
ORD0256,2022-09-13,2022,September,Produk 58,Snack,Indomaret,7717,5,38585,0.09,"(0.0775, 0.15]",Moderate,Yes,35112,C051,Customer 51,Surabaya
ORD0483,2023-04-28,2023,April,Produk 33,Minuman,Indomaret,42148,5,210740,0.17,"(0.15, 0.22]",High,Yes,174914,C215,Customer 215,Surabaya
ORD0007,2022-01-07,2022,January,Produk 14,Minuman,Lifebuoy,37409,4,149636,0.08,"(0.0775, 0.15]",Moderate,Yes,137665,C189,Customer 189,Jakarta
ORD0155,2022-06-04,2022,June,Produk 34,Pakaian,Aqua,33734,2,67468,0.1,"(0.0775, 0.15]",Moderate,Yes,60721,C201,Customer 201,Bandung
ORD0092,2022-04-02,2022,April,Produk 61,Pakaian,Aqua,47460,5,237300,0.28,"(0.22, 0.3]",Very High,Yes,170856,C106,Customer 106,Medan
ORD0470,2023-04-15,2023,April,Produk 4,Snack,Levi's,40840,2,81680,0.06,"(-0.001, 0.0775]",Low,Yes,76779,C024,Customer 24,Medan
ORD0014,2022-01-14,2022,January,Produk 88,Elektronik,Levi's,15998,5,79990,0.26,"(0.22, 0.3]",Very High,Yes,59193,C203,Customer 203,Bandung
ORD0455,2023-03-31,2023,March,Produk 59,Kebutuhan Harian,Levi's,32952,1,32952,0.01,"(-0.001, 0.0775]",Low,Yes,32622,C035,Customer 35,Medan
ORD0229,2022-08-17,2022,August,Produk 29,Snack,Samsung,6990,3,20970,0.03,"(-0.001, 0.0775]",Low,Yes,20341,C190,Customer 190,Yogyakarta
ORD0086,2022-03-27,2022,March,Produk 83,Minuman,Indomaret,45411,1,45411,0.26,"(0.22, 0.3]",Very High,Yes,33604,C050,Customer 50,Yogyakarta
ORD0133,2022-05-13,2022,May,Produk 6,Minuman,Levi's,42430,5,212150,0.19,"(0.15, 0.22]",High,Yes,171842,C009,Customer 9,Surabaya
ORD0183,2022-07-02,2022,July,Produk 97,Snack,Aqua,29160,3,87480,0.22,"(0.15, 0.22]",High,Yes,68234,C103,Customer 103,Medan
ORD0386,2023-01-21,2023,January,Produk 49,Snack,Lifebuoy,14984,3,44952,0.06,"(-0.001, 0.0775]",Low,Yes,42255,C075,Customer 75,Medan
ORD0062,2022-03-03,2022,March,Produk 40,Snack,Levi's,32696,5,163480,0.16,"(0.15, 0.22]",High,Yes,137323,C167,Customer 167,Yogyakarta
ORD0219,2022-08-07,2022,August,Produk 83,Minuman,Indomaret,45411,5,227055,0.22,"(0.15, 0.22]",High,Yes,177103,C062,Customer 62,Surabaya
ORD0405,2023-02-09,2023,February,Produk 65,Minuman,Indomaret,28570,2,57140,0.19,"(0.15, 0.22]",High,Yes,46283,C163,Customer 163,Bandung
ORD0246,2022-09-03,2022,September,Produk 69,Elektronik,Levi's,33865,5,169325,0.14,"(0.0775, 0.15]",Moderate,Yes,145620,C233,Customer 233,Medan
ORD0230,2022-08-18,2022,August,Produk 27,Pakaian,Aqua,9971,4,39884,0.29,"(0.22, 0.3]",Very High,Yes,28318,C075,Customer 75,Bandung
ORD0079,2022-03-20,2022,March,Produk 80,Kebutuhan Harian,Lifebuoy,39249,5,196245,0.2,"(0.15, 0.22]",High,Yes,156996,C172,Customer 172,Yogyakarta
ORD0149,2022-05-29,2022,May,Produk 6,Minuman,Levi's,42430,4,169720,0.27,"(0.22, 0.3]",Very High,Yes,123896,C234,Customer 234,Bandung
ORD0138,2022-05-18,2022,May,Produk 13,Snack,Samsung,41980,5,209900,0.22,"(0.15, 0.22]",High,Yes,163722,C216,Customer 216,Bandung
ORD0471,2023-04-16,2023,April,Produk 64,Pakaian,Indomaret,33071,2,66142,0.22,"(0.15, 0.22]",High,Yes,51591,C093,Customer 93,Jakarta
ORD0314,2022-11-10,2022,November,Produk 62,Minuman,Aqua,29861,4,119444,0.02,"(-0.001, 0.0775]",Low,Yes,117055,C198,Customer 198,Jakarta
ORD0376,2023-01-11,2023,January,Produk 99,Minuman,Levi's,40822,1,40822,0.11,"(0.0775, 0.15]",Moderate,Yes,36332,C048,Customer 48,Jakarta
ORD0423,2023-02-27,2023,February,Produk 19,Elektronik,Lifebuoy,48082,4,192328,0.26,"(0.22, 0.3]",Very High,Yes,142323,C128,Customer 128,Bandung
ORD0389,2023-01-24,2023,January,Produk 76,Snack,Samsung,17342,2,34684,0.07,"(-0.001, 0.0775]",Low,Yes,32256,C164,Customer 164,Yogyakarta
ORD0065,2022-03-06,2022,March,Produk 80,Kebutuhan Harian,Lifebuoy,39249,4,156996,0.03,"(-0.001, 0.0775]",Low,Yes,152286,C089,Customer 89,Jakarta
ORD0013,2022-01-13,2022,January,Produk 43,Kebutuhan Harian,Indomaret,42011,5,210055,0.1,"(0.0775, 0.15]",Moderate,Yes,189050,C075,Customer 75,Surabaya
ORD0213,2022-08-01,2022,August,Produk 74,Pakaian,Aqua,43565,5,217825,0.07,"(-0.001, 0.0775]",Low,Yes,202577,C243,Customer 243,Bandung
ORD0474,2023-04-19,2023,April,Produk 89,Pakaian,Samsung,35678,2,71356,0.28,"(0.22, 0.3]",Very High,Yes,51376,C181,Customer 181,Yogyakarta
ORD0242,2022-08-30,2022,August,Produk 20,Elektronik,Lifebuoy,12973,3,38919,0.26,"(0.22, 0.3]",Very High,Yes,28800,C190,Customer 190,Medan
ORD0493,2023-05-08,2023,May,Produk 95,Minuman,Levi's,11722,5,58610,0.15,"(0.0775, 0.15]",Moderate,Yes,49818,C067,Customer 67,Medan
ORD0213,2022-08-01,2022,August,Produk 68,Elektronik,Aqua,43258,1,43258,0.02,"(-0.001, 0.0775]",Low,Yes,42393,C243,Customer 243,Bandung
ORD0181,2022-06-30,2022,June,Produk 44,Elektronik,Samsung,29917,2,59834,0.21,"(0.15, 0.22]",High,Yes,47269,C247,Customer 247,Jakarta
ORD0338,2022-12-04,2022,December,Produk 23,Pakaian,Samsung,13666,4,54664,0.19,"(0.15, 0.22]",High,Yes,44278,C233,Customer 233,Jakarta
ORD0485,2023-04-30,2023,April,Produk 2,Snack,Indomaret,6645,4,26580,0.29,"(0.22, 0.3]",Very High,Yes,18872,C067,Customer 67,Medan
ORD0173,2022-06-22,2022,June,Produk 22,Minuman,Lifebuoy,13070,1,13070,0.17,"(0.15, 0.22]",High,Yes,10848,C227,Customer 227,Jakarta
ORD0160,2022-06-09,2022,June,Produk 57,Kebutuhan Harian,Indomaret,7079,5,35395,0.1,"(0.0775, 0.15]",Moderate,Yes,31856,C048,Customer 48,Jakarta
ORD0164,2022-06-13,2022,June,Produk 72,Snack,Samsung,31737,2,63474,0.16,"(0.15, 0.22]",High,Yes,53318,C216,Customer 216,Medan
ORD0465,2023-04-10,2023,April,Produk 7,Kebutuhan Harian,Aqua,44282,1,44282,0.29,"(0.22, 0.3]",Very High,Yes,31440,C006,Customer 6,Jakarta
ORD0483,2023-04-28,2023,April,Produk 78,Pakaian,Samsung,18087,5,90435,0.21,"(0.15, 0.22]",High,Yes,71444,C215,Customer 215,Surabaya
ORD0497,2023-05-12,2023,May,Produk 56,Snack,Levi's,32965,2,65930,0.2,"(0.15, 0.22]",High,Yes,52744,C114,Customer 114,Bandung
ORD0188,2022-07-07,2022,July,Produk 67,Kebutuhan Harian,Aqua,38536,4,154144,0.07,"(-0.001, 0.0775]",Low,Yes,143354,C090,Customer 90,Jakarta
ORD0395,2023-01-30,2023,January,Produk 16,Kebutuhan Harian,Aqua,45738,2,91476,0.22,"(0.15, 0.22]",High,Yes,71351,C217,Customer 217,Bandung
ORD0191,2022-07-10,2022,July,Produk 83,Minuman,Indomaret,45411,3,136233,0.23,"(0.22, 0.3]",Very High,Yes,104899,C205,Customer 205,Yogyakarta
ORD0405,2023-02-09,2023,February,Produk 51,Elektronik,Indomaret,46949,2,93898,0.1,"(0.0775, 0.15]",Moderate,Yes,84508,C163,Customer 163,Bandung
ORD0308,2022-11-04,2022,November,Produk 82,Minuman,Aqua,21438,3,64314,0.15,"(0.0775, 0.15]",Moderate,Yes,54667,C145,Customer 145,Bandung
ORD0256,2022-09-13,2022,September,Produk 80,Kebutuhan Harian,Lifebuoy,39249,2,78498,0.09,"(0.0775, 0.15]",Moderate,Yes,71433,C051,Customer 51,Surabaya
ORD0183,2022-07-02,2022,July,Produk 72,Snack,Samsung,31737,3,95211,0.08,"(0.0775, 0.15]",Moderate,Yes,87594,C103,Customer 103,Medan
ORD0117,2022-04-27,2022,April,Produk 97,Snack,Aqua,29160,4,116640,0.01,"(-0.001, 0.0775]",Low,Yes,115474,C082,Customer 82,Medan
ORD0282,2022-10-09,2022,October,Produk 12,Kebutuhan Harian,Levi's,44224,5,221120,0.09,"(0.0775, 0.15]",Moderate,Yes,201219,C187,Customer 187,Yogyakarta
ORD0196,2022-07-15,2022,July,Produk 53,Minuman,Indomaret,7482,3,22446,0.17,"(0.15, 0.22]",High,Yes,18630,C241,Customer 241,Medan
ORD0034,2022-02-03,2022,February,Produk 75,Elektronik,Indomaret,30522,3,91566,0.0,"(-0.001, 0.0775]",Low,No,91566,C058,Customer 58,Bandung
